-0.21638902	0.09933313	-0.00013672753	-0.32899052	-1.0973678	0.121411085	-0.54679674	-0.7823774	-0.8218936	0.6712589	0.65104544	-1.7740709	0.90240157	-0.57050174	0.45398912	-0.371119	-0.70463145	0.8878617	0.093172	0.997459
-1.3893827	-0.7279775	0.51867324	-0.008867737	1.7527182	-1.8498905	-1.0472435	-1.5012591	-0.6013222	-1.0083205	-1.3027748	-1.3244146	-0.62340343	-0.9080037	0.7347984	-1.6489424	0.30763426	-0.9954867	1.9896109	0.43891814
1.2043146	-0.34960544	1.5376892	-0.7334036	-0.17067662	-0.68742144	-1.5090122	-1.455643	-0.7837289	0.5202973	-0.32194802	-0.58928746	0.64415425	-0.3926508	-0.90242267	0.28414273	-0.15462506	2.153799	-0.17616095	0.5991989
-1.2661346	-0.7918966	0.4605675	-1.6318033	1.3233784	-0.045187835	1.087121	-0.37790456	0.017406724	0.20317645	1.5205033	-1.3855772	-0.2694631	-1.1551201	0.30678397	-0.71460736	-0.19800621	0.54233193	1.6058178	0.911261
0.58092856	-1.3954818	-0.67047983	-1.2204229	0.93765444	-1.1779996	-2.155137	-1.0581331	-1.0538014	-1.4338993	0.36692035	-0.8403301	0.30777955	-0.8510911	0.60640734	0.72668976	-1.4909323	-1.1752874	1.9437399	0.98373646
-0.77935916	-1.801207	1.4702963	-1.1065733	-0.99552745	1.3835073	0.75447774	-0.37704903	0.0691511	-0.6438135	0.5225447	-1.23147	0.7559479	-0.48759234	1.2906755	-1.5302314	-0.5400689	-0.17462572	-0.36638182	0.7333756
-0.91943693	0.6430005	1.0293671	-1.5741526	0.07679237	0.9040995	-1.1758157	-0.63854903	1.8537439	1.1641465	1.3666419	-0.88552165	-0.56439877	-0.46954238	-0.25500453	1.0811452	-0.9956552	-0.7444135	0.8211776	1.6367348
-0.20000803	-2.0336304	1.1521933	-0.15665044	1.1196262	0.46224767	-0.16238944	-1.520588	0.3753191	0.056762762	-0.31371093	-1.1493837	-0.9018539	0.39006674	0.18860753	0.8022691	0.1199747	1.5144426	-0.17131564	2.1144197
-0.44649935	-1.2746575	0.2831855	-0.8836439	-0.08438761	-0.023552485	0.6755781	-0.7648595	-0.2897732	-0.509778	-0.24466069	-1.7230595	-1.007375	-0.7892001	-0.34993094	-0.46625954	-0.3989105	-0.41238245	0.8287377	0.70004827
0.2005773	-0.40745816	0.5839495	-0.41847587	0.402088	1.7338197	-0.80634767	-0.2669664	0.89710975	0.9708063	0.13339877	-0.8766589	0.19265947	-0.3404726	0.49829122	1.1544598	-0.008851216	0.97609824	0.34111315	1.4741466
0.3286921	-0.102605015	0.7785296	0.23437756	-0.48954505	-1.3473878	1.6282395	-1.6093673	-0.62773126	0.4325274	-0.093156904	-0.58537227	-1.1424586	-0.2714141	0.63552773	0.06650194	-0.6023144	0.12823085	1.1990243	0.9022785
0.7465678	0.055862866	1.241969	-0.043884035	-1.0757324	1.0090522	1.3868588	-1.5615891	-0.6780903	-1.4613665	-0.94102335	-0.18927485	-0.78657335	-0.4618738	-0.013200002	0.071382575	-0.06915228	-1.1093273	1.0778456	1.867741
0.98352164	-1.2119191	0.416586	-1.1924282	0.41756624	-0.39031106	0.82003194	-0.21482717	0.25356334	-0.61544746	-0.98977065	-0.5635123	-0.44129792	-1.0523689	1.021346	-0.29735944	-1.316565	0.8702614	0.87351894	-0.24071194
0.73763204	0.30760756	0.2894087	-0.5645663	-0.5881363	-0.8085668	-0.78980386	-0.23234104	0.10882632	-0.8957507	-0.9727118	-0.9104861	-0.5734821	-0.74860257	1.4601903	-1.2121167	-0.98000854	-0.37073728	0.18932176	0.7352582
0.6112413	1.825463	0.74867725	0.4643102	-1.0840154	0.35133338	0.98020625	-1.1097413	-0.93018204	-0.41742358	-0.19630367	-0.73934865	-0.46877015	-1.4135176	0.7257243	-0.71999556	-1.1564556	-0.47004437	0.45567235	1.2182096
-1.9270592	-1.2242804	1.3794687	-0.7556064	-0.30169237	-0.6984808	-0.2538267	-0.3413411	-0.41150248	-0.6975604	1.0659546	-0.14230898	0.66605395	-0.7943889	0.367247	1.4740937	0.4134212	-1.3985401	-0.32223755	0.27370203
0.7620416	0.6127912	0.58942735	0.5922824	-0.8659797	0.7008772	0.57877666	0.7100419	-0.950784	0.7341681	0.34821936	0.85850877	0.7312815	-0.68317115	0.85529596	0.45964292	-0.7675741	1.1012994	-0.81293374	-0.16698821
-1.5658274	-0.26962817	-0.32274267	0.70087826	0.35643992	1.3194749	-0.34832302	-1.1027014	-0.3505002	-0.842944	0.88473314	-0.983245	-0.8726373	0.56839585	0.87924504	0.61110175	1.5359591	0.9220881	-0.6591564	0.4464007
-1.0493222	1.439337	0.18415906	1.2047154	1.1724061	0.5909331	-0.6018095	-0.17513439	0.8189228	-0.74407834	-0.7935145	0.33926854	1.3095677	0.80569196	1.6701599	0.91477555	-1.1279458	1.1255028	-0.33924752	1.6148813
-0.7197912	-1.4027005	-0.42806926	0.32041714	0.6965438	0.6542776	-0.59292483	-0.30072415	-1.2543685	-0.20575358	-0.18026316	1.1663209	-0.88482594	0.66465837	0.9238678	-0.6347005	-0.7360475	-0.2564915	-0.9979938	0.24473807
-1.1762143	-0.22820796	0.008167554	1.0241846	0.18382517	-0.463728	-0.43688637	-0.5075911	-1.6735163	0.3824616	-0.17270307	1.2573038	-1.4639468	0.4465952	0.8743969	-0.54257476	0.12641557	0.73761183	-1.145208	-0.2699575
0.92660946	-1.3792356	0.17185985	1.1292703	1.118437	1.0081447	-1.2457209	-1.3007318	-0.6422298	0.4221644	-1.0949572	-0.76893705	-0.062375512	-1.4114244	0.94859636	0.16763324	1.4177204	0.49882752	1.6609912	1.0035945
-0.63842124	-1.1962354	1.3731607	-0.1205956	0.16412193	-0.20601006	-0.28696433	0.30965424	-0.17288664	-0.036536656	-1.6449199	0.22280009	1.095968	-0.022078557	1.2729626	0.9812017	0.06436932	0.5752447	-0.78647166	-0.06308002
0.76868606	0.37917808	0.9149367	0.84497404	-0.75084794	0.65398985	0.32990798	0.76939607	1.1791916	0.59029174	-0.5108741	0.07091414	-0.5325684	0.13698478	-0.5935645	-0.9959569	-0.88686293	0.8914367	1.5324364	1.3494967
1.2992295	-0.8182375	1.3109878	-1.8966935	0.7264643	0.2152193	0.22409964	-1.2888519	0.49392918	-1.2886819	1.0677693	-0.76377267	-0.724638	-1.2650243	1.027176	0.76429725	1.2599912	1.2763265	1.3545702	0.10310695
0.6316606	-0.96965116	1.7621597	-1.3376687	-0.93372494	-2.9172912	-0.19468667	1.9207157	-0.90174824	-1.3606194	1.157067	-1.3753203	-0.2955232	-1.6333328	1.7498081	1.3924499	0.4883144	-1.8051124	-1.3586282	-0.7369817
0.08771284	-0.43775398	-0.032938156	-0.37138474	1.3769503	-1.3638428	-0.5508294	-0.06002497	0.17199537	-0.6783422	0.39287776	-1.4745157	0.51034355	-1.1359398	0.7952993	0.19282089	-0.27289566	1.0920854	-0.677438	-0.04946496
0.053205498	-1.0882958	1.0919931	0.6352759	-0.6755733	-0.3820883	-0.16061597	0.68542993	0.5245749	-1.2234887	0.050179586	0.41117972	-0.16195439	-1.1728837	-1.408355	0.5517182	-0.6827648	0.5421212	1.136218	-0.42587656
-0.8386778	-0.50860906	-0.47922206	-0.646477	0.6003882	-0.2190513	-0.7604406	-0.2962161	-1.462305	0.28561693	-0.9786203	-1.0921353	1.0752493	-1.004493	1.4099373	0.3508189	-0.034156937	-0.21647017	-0.31778264	0.11004268
0.7560389	-0.7191452	-1.0531499	0.87675756	-0.4659913	1.157912	-0.6866483	0.5516816	0.14764215	-0.08957892	0.7955733	-1.1117313	0.34205726	-0.46817118	0.70805234	0.98396057	-1.0196366	-1.1408172	-0.6716122	-0.9724143
-2.0749192	-0.20722291	1.9373024	-1.2409465	-0.81791157	-0.7655166	1.7110683	0.537755	0.5582764	2.0677867	1.4143496	-1.467039	-0.51342374	-1.0415308	1.5621748	1.4588996	-0.8373794	0.88873535	-0.8005513	1.0342753
-1.0471411	-0.87920797	-0.20483094	0.2525496	-0.0056669293	0.9207571	0.51735693	-1.3397363	-0.6636042	-2.0430498	-0.7662922	1.2736481	0.11640734	-1.7481198	-0.85511637	1.261094	-0.6702972	1.6784177	0.9390963	-0.43358013
0.4946871	-0.45520303	1.1488339	-1.5892817	-0.19377136	0.11145258	-0.6044468	-0.6817654	-1.1920199	-0.95758677	-0.21001902	-1.5315576	0.42117146	0.28293684	-0.16437063	0.17686594	-0.6270776	-0.6130139	0.4375143	1.1081451
-0.57914835	1.3200935	1.0800464	0.93007267	0.6956724	0.84490526	1.7705584	1.6763216	-1.4103912	-1.1074106	-0.726403	0.19127828	-1.3366497	1.474097	0.088236734	0.7198613	-1.0820695	0.12603725	-0.09346309	0.755737
-0.88201195	0.13319503	0.97105634	0.455886	1.5554568	1.3489909	-1.6223173	0.18967396	1.1295756	1.256333	1.0146936	1.336701	-1.0594418	0.34744173	1.2343522	0.9668652	0.59661484	1.59076	0.2241811	1.0489337
-0.20419154	-0.7588041	1.5567333	-1.01922	1.1432112	1.348047	-1.5941117	-1.354364	-0.70219386	-0.30210054	0.9034338	-0.6374057	0.19356054	-1.1187539	0.94943506	-0.47835407	0.89834815	0.12127063	-0.42007235	0.23320492
0.9505347	-0.98378605	0.62018025	-1.5014906	0.8994869	-1.6410127	-1.3931669	-1.3992525	-0.1141005	-0.64450485	-1.3987155	0.039864223	1.2197337	-1.1561527	0.91216505	-0.47865418	0.8412596	1.1878994	0.8401272	1.7870424
-0.67844313	-1.215814	-0.86307585	0.84741604	0.72754	0.16263118	-0.7238111	-0.44370997	-0.42395726	-0.46383303	-0.60506713	0.9302937	-0.75548416	1.2677205	0.6969657	-1.1133478	0.67414725	-0.9748688	-0.73255754	0.7502967
1.4114352	-0.6739956	0.1919519	0.96869284	1.2884092	-0.8244663	0.60738814	-0.5246308	0.709119	-0.94262224	0.28626856	-1.7749459	1.5760317	-0.50200975	0.94485104	1.2919302	-0.9927026	0.82608205	2.42995	-2.1290965
1.0508366	-1.3939234	1.2467629	0.38693625	0.8275573	-1.2955959	0.33662915	0.26542634	1.5703465	-0.25394833	1.5269532	0.89560604	0.24125879	-1.1038233	0.9259914	0.88287944	-0.4964251	0.68110377	0.7021815	0.1962067
-1.562497	-0.91376656	-0.033208985	1.1114115	0.07790893	0.40502053	0.29597434	-1.6295997	-0.7060792	1.0166805	-0.9660209	-0.6236573	1.3594018	-0.60943615	0.9998045	0.9191565	0.12253063	-0.123143435	0.38979095	1.4038548
-1.2799994	-1.0503442	1.7321074	-0.17628561	1.3911386	0.3604449	1.7333084	1.4031346	-1.526979	-0.15281415	0.9986263	1.4293467	-0.4611034	-1.2418458	-0.18793161	0.37234154	1.1442986	0.7414673	-0.33022925	1.8193716
0.14601684	-0.6983862	0.9269238	-1.1145484	-0.18244381	0.72502446	0.51989836	-0.7376724	-1.4862189	-0.17357256	0.28738517	-0.7684964	1.368318	-1.9309139	1.0877951	-1.3746979	0.63879275	-0.41405922	0.36411935	1.6360503
-1.1108764	-1.340803	-0.050252877	-1.4508083	-0.054705158	-1.9502809	0.9926093	-0.82522583	0.32245108	0.7272912	0.21653663	-0.88937074	0.95641214	-1.3373976	0.17656356	0.7683062	-1.4324319	-1.039348	-1.0821179	1.8933121
0.105300985	-0.054253135	0.6033268	0.70893717	-0.82279396	-1.5869025	-1.2627519	1.8334907	-0.9209455	0.54777384	-1.3529792	-1.2807766	1.5395609	-1.4433612	-1.5956674	-0.26356336	-0.8715993	1.6208403	-1.3860214	1.391431
1.1242814	0.742539	0.42781666	-0.6105568	1.1168077	0.82539546	0.8749231	0.9209554	0.8684982	0.63278383	-1.0859528	0.32316953	-0.055019177	-0.73542464	1.2606634	0.5566894	-1.2899067	0.3874234	1.2618692	0.24877043
-0.8250026	-1.5520171	-0.9739542	0.95738703	0.883555	0.72861624	-0.8837034	-0.8703419	-0.98801106	0.13017432	-0.8864104	0.7834736	-0.75927156	0.10582863	0.22235358	-1.3364643	0.83971184	-0.6688593	-0.80672765	0.6797936
-0.2794567	-0.7828828	-1.0388203	0.15346628	0.9255232	-1.2857783	-0.73070526	-0.88597095	-0.7507039	-0.4667878	-0.651848	-0.059396368	-1.8662225	0.14011933	1.2862446	-0.8601583	-0.44855267	0.62601286	-1.4035859	1.6392709
-0.75854355	-0.6187958	-1.0448087	1.2195597	0.47401866	-0.09233679	-1.529065	-1.4533927	-0.473996	0.39403734	-1.3459405	1.1482514	-0.10083631	0.7021537	0.65940434	0.7497807	-0.025035288	-2.3437564	-0.7360796	0.2960477
-0.09317188	-1.2396532	-1.0553777	0.7783891	1.3523438	-1.4964701	-1.1649584	-1.1549268	-0.4644673	0.19185556	-1.2618622	0.96637034	-0.41535348	-0.22912191	0.8174362	-1.1058823	-0.18056038	0.5153239	-0.62774414	0.8773765
-1.002502	0.041305196	0.8411064	0.38681158	-0.30826557	0.8760092	-1.9819008	-1.6172473	-0.41759655	-0.37637597	0.4163551	0.29452935	0.695062	1.7937317	-0.4734035	1.4433079	0.39486733	0.60816973	1.6537087	-1.3686135
0.20427166	-1.6993403	0.34120408	0.5653792	-1.2167839	-0.12382032	-1.7575246	-0.28029048	0.28493804	0.5075256	-0.89043933	0.86797	-1.1805291	-1.8231702	-1.8893661	1.177291	0.4155225	-0.45021415	-1.1865565	-0.4400473
1.075908	-1.2063605	1.4282193	1.054429	-1.5636137	-0.43944308	-0.7482168	1.7765958	-2.2533178	-0.8415584	-1.4829564	0.43743083	-0.4916698	-0.5249487	1.093615	0.99139637	-0.08132065	1.0766368	1.8033262	-1.0506854
-0.35658327	-0.6166186	-1.0076281	0.8810414	0.14139426	-0.12774245	-0.7714065	-0.71087486	-0.73880136	0.6790314	-0.68760556	1.1193014	-0.68650776	0.2484391	0.7419256	-1.3420819	0.6092068	-1.5004698	-0.9163304	1.3529757
1.241613	-0.4149537	1.4896288	1.5985205	-1.3104144	-1.2288057	-0.9589062	0.8766179	1.1938121	-1.3091459	0.69990456	0.29121643	-0.64890504	0.19432136	-0.8395315	1.2119519	-0.0012053736	0.6010664	0.9443226	0.10867967
0.750766	1.3937632	0.86512357	0.80596125	-1.0404935	2.3140817	0.110385805	0.27290335	-1.5715308	-1.5439	0.50688934	-1.4491613	-1.8437839	-0.42146158	-0.8433519	1.0416697	-0.7286586	-0.8508699	-0.48164204	-1.1480728
0.99244136	-0.99875987	-1.0211164	1.2040626	-0.5956667	0.4915009	1.5021322	0.67455775	2.0509024	-1.1299835	0.91040635	-0.9205646	-0.90891033	-0.2196994	0.21069637	0.69247484	-0.11094638	-0.779905	-1.1493254	-0.931091
-0.827866	-0.22404002	0.62285525	0.26043573	-1.0990493	-0.03624514	-1.6680797	-1.8909584	0.89645344	-0.55004495	-1.2298481	0.66256255	-0.1058422	0.05312619	-1.1058182	1.099938	-1.4853787	0.99159795	1.3747972	-1.1598785
-0.810852	0.6767604	0.43930197	0.5646517	-0.92718816	1.0143888	-0.98736054	0.06270223	-0.8479385	0.45276016	-1.1113371	0.81920683	-0.60065377	-0.3770761	-1.0724355	1.0476408	-0.7954542	1.1735617	1.3663903	-1.10054
-1.2573342	0.45264056	0.2533243	1.0273558	-0.013441837	1.0941526	-0.27159473	-0.4258223	0.119586214	1.0190094	-0.069272175	0.8277864	-0.88191277	-1.2189168	-0.62849534	0.49944383	-0.90262437	0.936107	1.4899242	-1.0526682
-0.98690814	-1.0648905	0.65317863	0.3741353	-0.7771275	0.21673045	-1.1158091	1.3114164	0.4138055	-0.97398025	-1.4297549	1.0343008	-1.0719433	-1.2020687	-0.35796168	1.3904817	-1.0226762	0.99206847	-0.81321955	-1.1322365
1.376706	0.38844222	-2.0614307	1.3302394	-0.513433	-1.7193043	1.448302	-0.78454584	-0.92427564	-1.1512697	-0.8422363	-1.1817151	-0.808746	-0.8526379	1.2110933	-0.6371948	-0.13756806	-0.37912613	1.8701565	-0.19693495
1.1081313	1.1232836	0.9252351	0.764456	-0.6131795	-0.7440005	0.54820913	-0.96205354	-0.7081668	-0.7174161	-0.98194563	-1.6134579	-1.0657746	2.0524185	1.2923945	1.6306441	-0.90378547	-1.1662453	0.9333914	-0.8996525
1.1606176	0.24738327	-1.4188793	0.69438696	-1.1587788	-1.0562284	0.96067095	-0.76816493	-0.70771223	-0.96172523	-1.5910171	-0.8139137	-1.228744	-0.4113925	0.7271625	2.6686075	-0.7417813	-0.87473434	0.3816406	1.0833862
0.83673674	-1.1569426	0.83812994	1.0722196	-0.09090851	-1.6586494	-0.8232207	0.31587413	0.7391152	-0.77918977	1.5982604	0.7659751	1.5704497	-0.99933296	0.1675402	0.8447917	-0.9466316	0.12240457	1.7371607	-1.4038844
-0.8049713	0.677222	0.30191243	0.39759547	1.1992738	1.190588	0.66232526	-0.35981712	0.52758175	-0.96843976	-0.5918103	0.90003127	-0.80219275	1.7069204	1.7913299	0.6633759	-1.123743	1.027177	-0.65613335	0.49447712
1.4678588	0.562363	0.031339433	0.35822612	-0.8763906	1.3226061	0.96552575	-1.0957804	0.03859217	-0.79511803	-0.5627686	-0.9097518	-0.9323239	2.4723282	1.933639	1.4792168	-0.67632055	-2.004166	1.0309496	-1.0137603
-0.40714684	0.3368737	0.45066255	0.4364199	1.5120324	0.6786023	0.69209564	-1.5425159	-0.8805863	0.61118215	-1.2382127	0.6431746	-0.65756696	-1.2569255	0.1061127	0.8828591	-1.6764246	1.348002	0.4716969	0.38255733
-0.68107575	-0.9743774	-2.212226	0.42577794	0.94220334	1.200542	-2.2246196	-1.5785296	-1.4792211	1.4105995	-1.2870086	-0.13933644	-1.155009	0.48159683	1.1031195	1.4319763	-1.5248531	1.328959	1.3866764	-1.3416564
0.6546766	-0.60940886	0.12791175	0.90351695	-0.22067094	-1.491633	0.8556901	-0.23773378	-0.53025377	-1.5635276	-1.9902607	-1.1642762	-0.98590183	-1.3270934	0.9035377	2.5133915	0.65204704	0.03854642	-1.1063635	0.7710189
-1.4966036	-0.8713439	-0.80787265	1.5212147	-0.5642207	1.1630701	-1.4954298	-1.2117563	-1.05167	1.2148466	-1.3809264	1.6532102	-0.646335	-0.79784566	0.38790447	-2.1699293	-1.6575152	0.6446944	2.199925	0.5463381
0.9496963	0.54772174	-1.095481	0.20145242	-0.7065483	-1.0133868	0.5257481	0.84269804	-1.2294399	-0.81003517	-1.5988324	-0.68817705	-1.03892	-0.38606334	0.82607806	-0.2987967	-1.4785434	-0.90365535	-0.033573404	0.7400133
0.62294143	-1.2458875	1.3710217	0.73059493	-1.6574821	-1.3641458	-1.2994229	-0.2376594	1.6097368	-1.0229837	1.2680644	0.54134774	1.1163423	-1.5934249	0.26772368	1.2423868	-1.5036685	1.0276569	-1.0894141	0.05593651
0.34437647	-0.8350079	1.3201061	0.99886596	-1.211291	-1.1659769	-1.1887057	-0.18458953	0.8845383	-0.030155003	0.6998097	1.0302024	0.83411616	-1.4885669	0.9902601	0.6745876	0.73390186	0.95125484	2.1589031	-1.7338043
0.93300974	-0.9139956	-0.9113064	1.7582238	-1.5519172	-1.3033252	-1.350651	-0.18650919	0.11940342	0.14805475	-0.5715341	-1.3314623	-1.4083313	-2.0144563	1.6680138	2.0565343	0.8937036	-1.3048406	-1.4609537	0.5649048
1.0075979	-1.1498226	-1.2377427	1.7305526	1.0735081	1.0687523	0.36505067	-1.1206172	1.2454166	-0.48044586	1.5561713	-0.7454731	1.1396744	-1.5738044	0.25391987	-0.10042663	0.51487136	1.1368773	-0.21459807	1.3484275
-0.5947222	0.014768155	1.1344059	-1.4575684	-0.06981489	0.0009732296	0.5041385	-1.5595315	-1.6723467	-0.006939891	-0.19660658	-0.6250312	-0.72757274	-0.99843204	0.2858	0.09457193	-0.72015494	-0.33294165	0.5539144	1.0794512
1.5181246	-1.0627108	1.1439376	1.9552627	1.2947217	1.3529565	-0.27906102	-0.41960415	-0.030103443	-0.32167023	0.4918786	-1.4200194	1.225873	-0.020875528	-0.5978481	1.3591892	1.1919885	-0.036201097	-0.8122693	0.31289974
0.6437068	-1.0536133	-1.3182683	1.0905502	0.95869577	0.92859	-0.80406475	0.83751404	0.9556511	-0.7218642	1.1395291	-1.116573	0.97560006	-0.6803322	0.7728771	0.88349795	0.20490296	1.1520543	0.8145594	0.15652207
0.4046232	-0.14413825	-1.0928748	0.34589127	0.7012708	1.2171179	-0.94902825	0.9818241	1.3957808	-1.2354962	0.9397836	-0.45674005	0.19345902	-1.1339393	0.6276137	0.7584943	-1.2175217	-1.0628906	-0.7558083	-0.6086327
1.0000789	-0.16130953	-1.0346847	0.7717288	0.17787407	0.23349126	-0.9459926	1.0121179	-0.14857143	-0.638852	1.078575	-0.9793882	-0.6863983	-0.4661293	1.0040859	1.1354704	-0.6543428	-1.2988257	-0.8505537	-1.3586956
0.77939385	-0.12303784	-0.9523571	0.77351844	0.83644485	0.6178902	-1.1711181	1.145509	1.0618162	-1.3493655	1.8741472	-0.7987318	0.7982315	-1.0991287	0.8358979	1.0119908	0.12853456	-1.305253	-0.9122516	0.61703724
1.5346154	-1.0359977	-0.59493685	0.14095268	0.032045722	1.6292193	-0.78973573	0.24910899	0.52762544	-2.033946	1.6110392	0.52928257	1.0576959	0.027716523	1.4286917	-0.100391224	-0.39388108	-1.2396384	-1.2780467	-0.5841769
0.5507672	-0.24086037	-1.055537	1.1656383	0.93162984	0.44116265	-0.5937536	0.9586788	0.21654654	-0.5340775	1.3231305	-0.8757193	-1.0299801	-0.29153946	0.9182885	1.1374923	-1.2779369	-1.2471263	-0.8071603	-1.0555329
0.70885766	-0.3287831	-0.9217035	0.93300855	-0.65634465	-0.32868817	0.8801666	0.7471971	-1.1428671	-0.6202718	1.2718402	-0.82815856	-0.82275563	-1.037362	0.9270524	0.79771036	-1.0567619	-0.4903854	-0.23915772	-0.6585419
0.3711015	0.11607339	-0.55490243	0.6846702	-0.6374924	-0.45833665	0.86185515	0.878022	-0.8817591	-0.15407254	1.5906563	-0.29948735	-1.273759	-1.5014484	1.3934954	1.1547765	-1.9118001	-0.23290335	-0.3869716	-0.13604471
0.7951347	-0.7452925	-1.1766853	0.89263	-0.9382924	-0.46951824	1.4253348	0.88749063	-0.63672787	-0.7412426	0.32173815	-0.96910334	-1.206022	-0.5980385	0.7964883	0.9557873	-0.82065696	-0.772096	-0.90996236	0.48893574
-1.1914172	0.4489689	0.75314724	0.457328	1.6422001	0.8322347	-1.0377122	0.31238455	-0.5987457	-0.76565486	-1.4972813	0.25257635	-0.48487908	1.233303	0.7898504	1.0471826	-1.1926405	1.0081922	-1.0011607	-0.33846748
-1.3035103	-1.3086597	1.5193601	0.4355033	-1.1346986	0.8098468	-1.6287502	1.8018551	0.93199396	-0.7789561	-0.4031267	1.1814635	-1.6946361	-1.2482498	0.21807946	0.77878654	-0.78869325	0.87210685	-0.59722674	-0.74001163
-1.1850467	-1.2243979	0.4254777	1.2810059	-1.0763772	1.0195436	-1.1583401	-0.23723784	2.2178628	-0.69557214	-0.6438501	1.2952627	-1.1394854	-0.5377375	-0.51652056	0.8852829	-0.7065202	0.70539606	-1.0621203	-1.1413846
-0.56027174	0.71596074	-0.28147438	0.32571387	-0.9729797	1.3177652	-1.5620098	1.3723675	-1.6876426	-1.1064898	-0.89327264	1.3912532	-1.2237914	-1.6199288	-1.0185473	1.0957645	-1.2289566	1.1505629	1.225211	-0.6473616
-0.628398	0.8426238	1.445411	-1.4450877	0.8397134	-0.67799	-0.5641737	-0.012516798	1.2141024	0.34946415	0.6026762	0.19672377	-0.92583984	-0.83537495	1.2757593	0.7034772	1.2696205	0.15241489	0.9045241	1.1416503
-0.54155487	1.6321121	1.4869016	1.068642	1.2204863	-0.8714085	-0.9392782	1.4665679	1.0161834	0.5599463	-0.6643341	-0.86752224	-0.6803767	-0.8649389	0.43754014	-0.4466302	0.02696067	1.3835377	-0.7670335	1.8216633
-1.244649	1.8224344	1.2117757	1.0099442	1.0191784	-1.268925	-0.7795829	-0.015492677	0.59550416	-0.34215033	0.66901684	-0.76862234	0.4522611	-1.5821	-0.0929836	-0.63749087	-1.0113215	0.65863496	-0.8531339	0.72701955
-0.17646934	-0.43910003	1.6700983	0.55880594	1.2268239	-0.19661137	-0.5328288	0.6369942	1.4171925	-0.4137753	0.7787263	-1.8223282	1.663936	-0.84048736	-1.7642031	-1.6638255	-1.9453413	0.36770967	-0.6528436	-0.027688097
-1.3553704	1.4422219	1.2125154	0.77573496	0.73808414	-0.7943845	-0.5268417	1.1485515	0.55123013	-0.79257214	-0.67167056	-1.0807009	-0.04836225	-0.7417195	-0.34335864	0.63246006	-0.40994155	1.0159526	-1.2750119	0.9746001
-0.5470789	-0.077515416	1.0299516	-1.3074515	0.8115592	-1.6332197	-0.6340242	-0.89194334	-0.02804849	-0.7008618	-0.54953796	-0.27670264	-1.9591911	-1.1386935	1.4493021	1.0116717	0.47769514	1.5620497	-1.0940924	1.321587
-1.8210131	0.54737747	1.2687273	-0.6511512	-2.049575	-0.21837288	-1.2386645	-1.4522289	1.3258266	-0.75846684	-0.69200516	-1.5495472	1.3622612	-0.013072479	-0.75720215	-0.48124576	0.07700401	1.119436	-1.0554408	0.20640509
